ID,BusinessName,AddressLine2,AddressLine3,PostCode,Longitude,Latitude
360865,Riley's Snooker Club,130 Ledard Road,Glasgow,G42 9RA,-4.268081,55.824663
511155,Rishi's Indian Aroma,61 Bath Street,Glasgow,G2 2DG,-4.256948,55.863694
33923,Ritchie's Rolls,146 Crail Street,Glasgow,G31 5RA,-4.191251,55.849864
46678,Riverside Museum,100 Pointhouse Place,Glasgow,G3 8RS,-4.268697,55.86017
10734,Roastit Bubbly Jock,450 Dumbarton Road,Glasgow,G11 6SE,-4.311576,55.870984
556090,Robroyston Church Cafe,34 Saughs Drive,Glasgow,G33 1HH,-4.178642,55.892885
516679,Rock Lobster,35 Virginia Street,Glasgow,G1 1TN,-4.250545,55.858544
67436,Rolls Royce Social Club,1 Beech Avenue,Glasgow,G41 5DF,-4.304835,55.850034
36344,Roma Restaurant,46 Bath Street,Glasgow,,-4.25574678,55.86376405
315954,Rose and Grants,27 Trongate,Glasgow,G1 5EZ,-4.244611,55.856523
23270,Rowan Restaurant,2 Haghill Road,Glasgow,G31 3SR,-4.202495,55.858569
129961,Royal College Of Physicians,234 St Vincent Street,Glasgow,G2 5RQ,-4.262576,55.862377
128338,Royal Concert Hall,2 Sauchiehall Street,Glasgow,G2 3NY,-4.25261,55.864681
126979,Royal Conservatoire Of Scotland,100 Renfrew Street,Glasgow,G2 3DB,-4.257666,55.866152
556118,Royal Voluntary Service (Maternity Block),1345 Govan Road,Glasgow,G51 4TF,-4.337594,55.863985
97197,Royal Workshops For The Blind (Blindcraft),5 Edgefauld Avenue,Glasgow,,-4.22437459,55.87997586
127780,Royston Primary School,102 Royston Road,Glasgow,G21 2NU,-4.229021,55.869155
129188,Ruchill Family Project,61 Smeaton Street,Glasgow,G20 9JS,-4.272972,55.889849
444496,Ruff And Tumble,181 Shawbridge Street,Glasgow,G43 1QN,-4.299726,55.821684
495627,Rumbling Tum Cafe,10 Bain Street,Glasgow,G40 2LA,-4.235681,55.854879
46460,Rumour's,21 Bath Street,Glasgow,G2 1HY,-4.254032,55.863307
31219,Rustica,16 Grantlea Terrace,Glasgow,G32 9JN,-4.144555,55.846696
104347,RVS Cafe Outpatients Dept,1345 Govan Road,Glasgow,G51 4TF,-4.337594,55.863985
562694,S.G.N.,95 Kilbirnie Street,Glasgow,G5 8JD,-4.265044,55.846289
101150,Saffron Catering,111 French Street,Glasgow,G40 4DP,-4.219966,55.845969
31172,Sainsburys,240 Buchanan Street,Glasgow,G1 2GF,-4.25248,55.862985
31171,Sainsburys,10 Darnley Mains Road,Glasgow,G53 7RH,-4.340714,55.805056
31174,Sainsburys,80 Crow Road,Glasgow,G11 7RY,-4.312117,55.872286
35046,Sainsbury's Staff Canteen,20 Allerdyce Drive,Glasgow,G15 6RY,-4.372552,55.90518
87563,Salvation Army,14 Clyde Street,Glasgow,G1 5JH,-4.247773,55.853724
36186,Samantha's,104 Arcadia Street,Glasgow,G40 1DP,-4.232521,55.849652
128143,Sandbank Social Club,26 Sandbank Street,Glasgow,G20 0PJ,-4.293588,55.892046
50021,Sandyhills Bowling Club,299 Amulree Street,Glasgow,G32 7SJ,-4.165576,55.847254
128293,Sandyhills Golf Club,223 Sandyhills Road,Glasgow,G32 9NA,-4.151084,55.845746
571745,Santander,301 St Vincent Street,Glasgow,G2 5HN,-4.267497,55.86234
49133,Sapori D'Italia,1102 Cathcart Road,Glasgow,G42 9EG,-4.257464,55.825496
31220,Sapporo Teppanyaki,6 Ingram Street,Glasgow,G1 1EZ,-4.242543,55.859445
31084,Sarti,133 Wellington Street,Glasgow,G2 2XD,-4.259517,55.863907
18767,Sarti,121 Bath Street,Glasgow,G2 2SZ,-4.259457,55.863971
460425,Savoy Diner,140 Sauchiehall Street,Glasgow,G2 3DH,-4.258023,55.865157
444464,Scoop Events Ltd,125 Causewayside Street,Glasgow,G32 8LP,-4.171721,55.838562
22295,Scotbeef Limited,46 Penston Road,Glasgow,G33 4AG,-4.143689,55.866654
9717,Scotstoun First Bus Depot (Staff Canteen),South Street,Glasgow,,-4.326042,55.870542
50802,Scotstounhill Bowling Club,633 Anniesland Road,Glasgow,G14 0XY,-4.358825,55.885177
26472,Scottish Government,150 Broomielaw,Glasgow,G2 8LU,-4.264877,55.857418
61154,Scottish Mask And Puppet Centre,10 Balcarres Avenue,Glasgow,G12 0QF,-4.297316,55.885855
124876,Scottish Youth Hostels,8 Park Terrace,Glasgow,G3 6BY,-4.280599,55.869656
19688,Seewoo Restaurant,29 Saracen Street,Glasgow,G22 5HT,-4.25528,55.879308
49064,Sesame,1030 Dumbarton Road,Glasgow,G14 9UL,-4.331572,55.873105
36354,Seven Dumplings,17 Dalnair Street,Glasgow,G3 8SD,-4.293938,55.86709
511172,Shanghai Shuffle,256 Bath Street,Glasgow,G2 4JW,-4.265885,55.86512
581103,Shanti Bevan Elderly Day Care,40 Kinfauns Drive,Glasgow,G15 7TS,-4.371041,55.909784
427414,Share Scotland,9 Midlock Street,Glasgow,G51 1SL,-4.29936,55.852006
128738,Shawbank Social  Club,133 Shawbridge Street,Glasgow,G43 1QQ,-4.296168,55.822263
125759,Shawlands Cross Church Of Scotland (Cul De Sac Cafe),1114 Pollokshaws Road,Glasgow,G41 3TJ,-4.286549,55.837721
360869,Shawlands Old Church,1120 Pollokshaws Road,Glasgow,G41 3QP,-4.285745,55.829656
10341,Sheerin Palace,298 Allison Street,Glasgow,G42 8HQ,-4.25835,55.835258
26824,Shell's Cafe,4 Elibank Street,Glasgow,G33 3QN,-4.171279,55.869298
104622,Shenaz,17 Granville Street,Glasgow,G3 7EE,-4.274049,55.865077
123454,Sherbrooke St Gilberts Church,247 Nithsdale Road,Glasgow,G41 5AQ,-4.299322,55.843523
91942,Shettleston Bowling Club,53 Culrain Street,Glasgow,G32 7AB,-4.172759,55.850003
448776,Shettleston New Place,679 Old Shettleston Road,Glasgow,G32 7JG,-4.162993,55.852224
84956,Shezan Restaurant,1098 Cathcart Road,Glasgow,G42 9XW,-4.258258,55.826524
53591,Shilla,1138 Argyle Street,Glasgow,G3 8TD,-4.284857,55.865138
125750,Shimla Pinks,769 Pollokshaws Road,Glasgow,G41 2AX,-4.271722,55.835345
124859,Shish Mahal Restaurant,68 Park Road,Glasgow,G4 9JF,-4.279412,55.87313
444468,Siempre Bicycle Cafe,162 Dumbarton Road,Glasgow,G11 6XE,-4.29999,55.870769
27030,Silver Bean Cafe,57 Queen Street,Glasgow,G1 3EN,-4.252916,55.859202
112541,Singh's Little India,71 Kilmarnock Road,Glasgow,G41 3YR,-4.282917,55.828531
618981,Singl-End,263 Renfrew Street,Glasgow,G3 6TT,-4.268176,55.866588
133323,Sippa Coffee,222 West George Street,Glasgow,G2 2PQ,-4.260266,55.863048
612663,Sisters Cafe,1300 Duke Street,Glasgow,G31 4EB,-4.199841,55.853449
406804,Smile Cafe,102 Queen Margaret Drive,Glasgow,G20 8NZ,-4.284179,55.880546
606998,Smoak (Within Pivo Pivo),15 Waterloo Street,Glasgow,G2 6AY,-4.260084,55.860185
33167,Smug,167 Great George Street,Glasgow,G12 8AQ,-4.293025,55.875465
118071,Snack Attack,1057 Maryhill Road,Glasgow,G20 9AX,-4.283446,55.885754
26654,Snack Shack,Netherton Road,Glasgow,,-4.330985,55.898888
624649,Snuggle Mufin,120 George Street,Glasgow,G1 1RF,-4.24462,55.861376
19613,Sodexho (Scottish Executive),450 Argyle Street,Glasgow,G2 8LH,-4.265955,55.859466
116172,Sodexo (Scotland)  Thales,1 Linthouse Road,Glasgow,G51 4BZ,-4.335858,55.866472
31048,Soho On Miller Street,86 Miller Street,Glasgow,G1 1DT,-4.250551,55.8592
26523,Soups U,146 Wellington Street,Glasgow,G2 2XW,-4.258759,55.864343
581102,South West Community Cycles,Pollokshaws Road,Glasgow,G43 1AT,-4.303363,55.823261
534356,Sparkle Horse,16 Dowanhill Street,Glasgow,G11 5QS,-4.300353,55.87123
537376,Spice Fusion,224 Main Street,Glasgow,G69 6AG,-4.106486,55.851974
87515,Spice Garden,11 Clyde Place,Glasgow,G5 8AA,-4.252818,55.845414
629288,Spice Of Life,61 Kilmarnock Road,Glasgow,G41 3YR,-4.282917,55.828531
30369,Spice Of The City,48 Oswald Street,Glasgow,,-4.25973192,55.85772
448755,Sporting Solutions,80 Firhill Road,Glasgow,,-4.27025914,55.88096559
129520,Springboig Bowling Club,32 Springboig Avenue,Glasgow,G32 0JJ,-4.151572,55.858626
76299,Springburn Bowling Club,17 Broomfield Place,Glasgow,G21 3UD,-4.227831,55.887726
360866,Springburn Fire Station,1 Midton Street,Glasgow,G21 4AB,-4.228024,55.876587
129542,Springburn Parish Church,180 Springburn Way,Glasgow,G21 1TU,-4.229356,55.882261
15313,Springcafe,230 Springburn Way,Glasgow,G21 1TS,-4.228061,55.883381
129566,Springcroft Sizzling Pub Co,1 Springcroft Drive,Glasgow,G69 6SF,-4.11988,55.856767
129598,Springfield Quay Harvester,6 Springfield Quay,Glasgow,G5 8NP,-4.274804,55.855303
30881,Spuntini,201 Byres Road,Glasgow,G12 8TN,-4.29507,55.874348
22991,Square Yard,29 Stevenson Street,Glasgow,G40 2SS,-4.237649,55.854654
92054,St Aloysius Social Club,1615 Cumbernauld Road,Glasgow,G33 1AB,-4.171623,55.882323
26256,St Cuthberts Primary School,190 Auckland Street,Glasgow,G22 5NT,-4.261782,55.882245
73284,St David's Parish Church,66 Boreland Drive,Glasgow,G13 3DG,-4.354254,55.891026
35919,St Louis,734 Dumbarton Road,Glasgow,G11 6RD,-4.322159,55.87127
36408,St Mirins Out School Club,264 Carmunnock Road,Glasgow,G44 5AP,-4.247934,55.816387
84312,St Mungo's  Museum Cafe,2 Castle Street,Glasgow,G4 0RH,-4.23642,55.862469
111836,St Rollox Bowling Club,9 Kennyhill Square,Glasgow,G31 3LL,-4.207763,55.863256
129940,St Vincent Bowling Club,37 St Vincent Crescent,Glasgow,G3 8NG,-4.286874,55.864372
123489,Star Refrigeration,1501 Nitshill Road,Glasgow,G46 8JW,-4.32806,55.802124
128339,Starbucks,27 Sauchiehall Street,Glasgow,G1 2RX,-4.254527,55.864124
15081,Starbucks,140 Buchanan Street,Glasgow,G1 2JR,-4.25348,55.861501
79750,Starbucks Coffee,254 Byres Road,Glasgow,G12 8SH,-4.293324,55.87537
98562,Starbucks Coffee,9 Exchange Place,Glasgow,G1 3AN,-4.253746,55.860022
31176,Starbucks Coffee,38 George Square,Glasgow,,-4.250945,55.860849
104182,Starbucks Coffee,79 Gordon Street,Glasgow,G1 3SQ,-4.258211,55.859302
23284,Starbucks Coffee,763 Barrhead Road,Glasgow,G53 6AG,-4.342073,55.822898
25665,Starbucks Coffee Company,60 West Nile Street,Glasgow,G1 2NP,-4.254735,55.861649
23282,Starbucks Coffee Company,220 Buchanan Street,Glasgow,,,
73458,Starbucks Coffee Company,33 Bothwell Street,Glasgow,G2 6NL,-4.259995,55.86086
581128,Steam Punk Cafe,18 Renfield Street,Glasgow,G2 5AA,-4.256092,55.861067
34270,Stereo,28 Renfield Lane,Glasgow,,-4.25662816,55.86155176
511137,Stewarts Cafe,24 St Andrews Street,Glasgow,G1 5PD,-4.24419,55.855308
72481,Sticky Fingers,130 Blochairn Road,Glasgow,G21 2DU,-4.213723,55.869143
618969,Stirung's Pantry,352 Duke Street,Glasgow,G31 1RB,-4.220115,55.858189
68978,Stonedyke Neighbourhood Centre.,9 Belsyde Avenue,Glasgow,G15 6AW,-4.36046,55.906824
125699,Strahclyde Police Headquarters,173 Pitt Street,Glasgow,G2 4DR,-4.259844,55.861438
495617,Strata,45 Queen Street,Glasgow,G1 3EF,-4.252808,55.858718
187365,Strathclyde Business School,199 Cathedral Street,Glasgow,G4 0QU,-4.243053,55.862474
117614,Strathclyde Fire Brigade Training Centre,90 Maitland Street,Glasgow,G4 0HX,-4.256609,55.868059
102407,Stravaigin,30 Gibson Street,Glasgow,G12 8NX,-4.282193,55.872575
35876,Street Cafe,928 Shettleston Road,Glasgow,G32 7XW,-4.172644,55.851668
26697,Style Restaurant,763 Barrhead Road,Glasgow,G53 6AG,-4.342073,55.822898
30953,Subway,115 Crow Road,Glasgow,G11 7SH,-4.313904,55.872513
22616,Subway Sandwiches,337 Victoria Road,Glasgow,G42 7SA,-4.263854,55.838186
581079,Sugar Rush,32 St Andrews Road,Glasgow,G41 1PF,-4.272107,55.845772
121588,Sun City,836 Mosspark Drive,Glasgow,,-4.34387598,55.84143677
112552,Sun Hei,526 Kilmarnock Road,Glasgow,G43 2BL,-4.291852,55.8135
581130,Surface + Cafe,91 Great Western Road,Glasgow,G4 9AH,-4.27098,55.871632
48908,Swallow Cafe,582 Alexandra Parade,Glasgow,G31 3BP,-4.214822,55.863174
406805,Sweet and Spice,2 Inverlochy Crescent,Glasgow,G33 5ES,-4.161188,55.877654
618973,Sweet Dreams,14 Forfar Avenue,Glasgow,G52 3JQ,-4.3539,55.845285
460434,Sweet Everythings,8 Summerfield Cottages,Glasgow,G14 0RB,-4.33371,55.872759
132210,T J Hughes Restaurant/cafe,125 Trongate,Glasgow,G1 5HF,-4.248149,55.857177
78066,T.G.I. Friday,113 Buchanan Street,Glasgow,G1 3HF,-4.254819,55.860066
444476,Taco Mazama,263 Byres Road,Glasgow,G12 8TL,-4.293342,55.875953
95890,Talbot Association,109 Dunblane Street,Glasgow,G4 0HJ,-4.255481,55.867612
23231,Talbot Association,494 Great Western Road,Glasgow,,-4.28216681,55.87553859
26798,Tapa Coffee House,721 Pollokshaws Road,Glasgow,G41 2AA,-4.270716,55.835902
36306,Taste Outside Catering Ltd,37 Edgemont Street,Glasgow,G41 3EJ,-4.277923,55.827788
124434,Tchai Ovna,32 Otago Lane,Glasgow,G12 8PB,-4.282075,55.872748
315961,Tea Room At The Botanics,730 Great Western Road,Glasgow,G12 0UE,-4.289875,55.878157
19528,Teapots,1 Northinch Court,Glasgow,G14 9UP,-4.337638,55.874014
46197,Tesco Customer Cafe,1201 Maryhill Road,Glasgow,G20 9SH,-4.286288,55.887041
562679,TGI Fridays,50 Provan Walk,Glasgow,G34 9DL,-4.136909,55.872982
123253,Thai Fountain,27 Newton Place,Glasgow,G3 7PY,-4.273338,55.866582
200651,Thai Lemongrass,24 Renfrew Street,Glasgow,G2 3BW,-4.254791,55.865369
188124,Thai Orchid,336 Argyle Street,Glasgow,G2 8LY,-4.261711,55.859031
53593,Thai Siam Restaurant,1191 Argyle Street,Glasgow,G3 8TQ,-4.287011,55.865358
433012,Thairiffic,303 Sauchiehall Street,Glasgow,G2 3HQ,-4.263947,55.865326
27018,The Albany Cafe,44 Ashley Street,Glasgow,G3 6DS,-4.272108,55.869876
594161,The Amarillo Cafe,18 Craigbank Drive,Glasgow,G53 6RA,-4.362041,55.816233
315991,The Annexe Café,9 Stewartville Street,Glasgow,G11 5PE,-4.304804,55.871093
624672,The Arc Cafe,340 Ashgill Road,Glasgow,G22 7HW,-4.240541,55.893769
53576,The Arches,253 Argyle Street,Glasgow,G2 8DL,-4.258365,55.858383
585885,The Ark Cafe,40 George Street,Glasgow,G1 1QE,-4.241682,55.860863
110733,The Ark Cafe,90 John Street,Glasgow,G1 1JH,-4.246721,55.861517
30638,The Asmaan Restaurant,22 Bath Street,Glasgow,G2 1HB,-4.253975,55.863703
97821,The Baby Grand,3 Elmbank Gardens,Glasgow,G2 4NQ,-4.270439,55.865108
21628,The Bank,443 Clarkston Road,Glasgow,G44 3LL,-4.270326,55.810583
26676,The Bay Tree Cafe,403 Great Western Road,Glasgow,G4 9HY,-4.277598,55.873819
48698,The Bean Bank,102 Main Street,Glasgow,G69 6AE,-4.109489,55.850484
406814,The Bellahouston Bowling  Club,2 Dumbreck Road,Glasgow,G41 5BW,-4.313765,55.847332
35623,The Big Mouth Coffee Company,167 Dumbarton Road,Glasgow,G11 6AA,-4.301502,55.870669
562695,The Blue Chair,85 High Street,Glasgow,G1 1NB,-4.242655,55.858068
10451,The Bothy,11 Ruthven Lane,Glasgow,G12 9BG,-4.295154,55.875506
448782,The Bridge Cafe,1000 Westerhouse Road,Glasgow,G34 9JW,-4.118571,55.867646
120103,The Brooklyn Cafe,21 Minard Road,Glasgow,G41 2HR,-4.279491,55.83166
36104,The Butchers Shop,1055 Sauchiehall Street,Glasgow,G3 7UD,-4.289369,55.86686
26885,The Butney Bite,1907 Maryhill Road,Glasgow,G20 0BY,-4.299217,55.896093
624655,The Butterfly And The Pig,2 Partick Bridge Street,Glasgow,G11 6PL,-4.299887,55.869846
31197,The Cake Tin,47 Langbar Crescent,Glasgow,G33 4JN,-4.138716,55.861366
48573,The Calabash,57 Union Street,Glasgow,G1 3RB,-4.257325,55.859184
36462,The Cherry Apron,11 Forfar Avenue,Glasgow,G52 3JQ,-4.3539,55.845285
534352,The Chinese Kitchen,140 Sauchiehall Street,Glasgow,G2 3DH,-4.258023,55.865157
200647,The Chip Shop,1 Scottish Exhibition Centre,Glasgow,G3 8YW,-4.288154,55.86087
48825,The Chocolate Emporium,53 Byres Road,Glasgow,G11 5RG,-4.298699,55.871387
26318,The Church On The Hill,16 Algie Street,Glasgow,G41 3DJ,-4.272069,55.827339
49076,The Climbing Academy,124 Portman Street,Glasgow,G41 1EJ,-4.281288,55.851435
581120,The Clock Tower,88 Castle Street,Glasgow,,,
124659,The Copper Pot,424 Paisley Road West,Glasgow,G51 1BE,-4.297558,55.851788
109657,The Corinthian,191 Ingram Street,Glasgow,G1 1DQ,-4.250462,55.859606
21939,The Costa Coffee,471 Great Western Road,Glasgow,G12 8HL,-4.282144,55.875281
82805,The Dhabba,44 Candleriggs,Glasgow,G1 1LD,-4.245418,55.857757
48049,The Doocot,11 Mitchell Lane,Glasgow,G1 3NU,-4.255247,55.859995
534332,The Factory Cafe (co Wasp Factory Art Sudio),77 Hanson Street,Glasgow,G31 2HF,-4.226391,55.864547
18059,The Ferry,Anderston Quay,Glasgow,,-4.272767,55.856774
581118,The Fish People Cafe,350 Scotland Street,Glasgow,G5 8QF,-4.275392,55.850052
551906,The Flying Haggis,176 Saracen Street,Glasgow,G22 5EP,-4.253988,55.882666
134273,The Food Gallery,27 Woodside Place,Glasgow,G3 7QL,-4.275036,55.866928
466605,The Gallery,101 Brunswick Street,Glasgow,G1 1TB,,
444487,The Gannet,1155 Argyle Street,Glasgow,G3 8TB,-4.285222,55.864816
433001,The Glad Cafe C.I.C.,1006 Pollokshaws Road,Glasgow,G41 2HG,-4.278617,55.832008
107063,The Glasgow Academicals Club,45 Helensburgh Drive,Glasgow,G13 1RR,-4.330996,55.889356
65859,The Glasgow Art Club,185 Bath Street,Glasgow,G2 4HU,-4.262598,55.86439
27014,The Glasgow Curry Shop,21 Ashton Lane,Glasgow,G12 8SJ,-4.292992,55.87463
607017,The Glasgow Tearooms,89 Glassford Street,Glasgow,G1 1UH,-4.249165,55.859558
114758,The Glasshouse Cafe,Langside Road,Glasgow,,-4.263164,55.831223
188098,The Globe Cafe,205 Paisley Road West,Glasgow,G51 1NE,-4.288156,55.852206
31280,The Greater Maryhill Outreach Project,15 Shakespeare Street,Glasgow,G20 8TH,-4.285368,55.886069
129063,The Greek Golden Kebab Rest.,34 Sinclair Drive,Glasgow,G42 9QE,-4.267575,55.82638
107798,The Green Baize Club,70 Hillington Road South,Glasgow,G52 2AA,-4.358496,55.846527
22598,The Grill On The Corner,23 Bothwell Street,Glasgow,G2 6NL,-4.259995,55.86086
118061,The Grove,275 Maryhill Road,Glasgow,G20 7YA,-4.271257,55.875833
127890,The Hanoi Bike Shop,8 Ruthven Lane,Glasgow,G12 9BG,-4.295154,55.875506
36268,The Hidden Lane Tea Room,1103 Argyle Street,Glasgow,,,
49054,The Highlander Cafe,204 Liddesdale Road,Glasgow,G22 7QR,-4.255681,55.89697
594130,The Hill,94 Byres Road,Glasgow,G12 8TB,-4.295826,55.873085
25891,The Hub,57 Queen Street,Glasgow,G1 3EN,-4.252916,55.859202
29743,The Hyndland Cafe,96 Clarence Drive,Glasgow,G12 9RN,-4.312321,55.877881
22687,The Italian Caffee Enoteca,92 Albion Street,Glasgow,G1 1NY,-4.243579,55.858573
53600,The Kelvin Hall,1431 Argyle Street,Glasgow,G3 8AW,-4.294133,55.868497
21467,The Left Bank,35 Gibson Street,Glasgow,G12 8NU,-4.282448,55.8723
104683,The Lemon Tree,119 Great Western Road,Glasgow,G4 9AH,-4.27098,55.871632
360761,The Leven Valley,7 Allerdyce Court,Glasgow,,-4.376204,55.902954
10863,The Lighthouse,51 Nether Auldhouse Road,Glasgow,G43 2XG,-4.291634,55.817117
48569,The Little Cafe,1361 Argyle Street,Glasgow,,-4.29112643,55.86758137
49170,The London Road Cafe,239 London Road,Glasgow,G40 1PE,-4.237417,55.853948
607031,The Looking Glass Tearoom And Bakery,1067 Cathcart Road,Glasgow,G42 9AF,-4.258136,55.826895
123561,The Lunch Box,132 Norfolk Street,Glasgow,G5 9EQ,-4.258249,55.852804
534345,The Manchurian,494 Dumbarton Road,Glasgow,G11 6SL,-4.313494,55.870984
607037,The Melting Pot,1206 Shettleston Road,Glasgow,G32 7PG,-4.165839,55.851401
571735,The Mews Coffee Shop,99 Woodside Place Lane,Glasgow,G3 7RB,-4.273869,55.866644
22637,The Monkey Bar,100 Bath Street,Glasgow,G2 2EN,-4.258163,55.864264
581076,The New York Kitchen,562 Dumbarton Road,Glasgow,G11 6RH,-4.31597,55.870955
124703,The Night Palace Restaurant,2377 Paisley Road West,Glasgow,G52 3QH,-4.365789,55.845093
427407,The Officers Mess,21 Buchanan Street,Glasgow,G1 3HL,-4.254903,55.859309
31289,The Olive Pip,231 Crow Road,Glasgow,G11 7PZ,-4.319648,55.875541
30663,The Pantry,163 London Road,Glasgow,G1 5BX,-4.239421,55.854622
35733,The Phoenix Cafeteria,358 Netherton Road,Glasgow,G13 1AX,-4.333117,55.897791
91376,The Pines,210 Crookston Road,Glasgow,G52 3NF,-4.365228,55.840331
19320,The Pipeworks Men's Health And Leisure Club,10 Metropole Lane,Glasgow,G1 4NH,-4.251256,55.855368
581082,The Plum Tree,6 Wilson Street,Glasgow,G1 1SS,-4.24667,55.858687
41156,The Preshal Trust,8 Aboukir Street,Glasgow,G51 4QY,-4.327698,55.864469
125744,The Prince and Princess Of Wales Hospice Shop,689 Pollokshaws Road,Glasgow,G41 2AB,-4.26962,55.836552
111603,The Pyramid Cafe,25 Kempsthorn Road,Glasgow,G53 5SR,-4.355505,55.831153
48271,The Really Delicious Food Company,21 Watt Street,Glasgow,G5 8RR,-4.27499,55.853008
624673,The Really Delicious Food Company (GTG),1330 South Street,Glasgow,G14 0BJ,-4.356358,55.879292
594163,The Richmond,144 Park Road,Glasgow,G4 9HB,-4.280217,55.872683
460435,The Rio Cafe,27 Hyndland Street,Glasgow,G11 5QF,-4.302704,55.871788
98563,The Rogano,11 Exchange Place,Glasgow,G1 3AN,-4.253746,55.860022
360753,The Royal And Ancient Order Of Buffalo's,937 Dumbarton Road,Glasgow,,-4.43745953,55.91450303
128350,The Savoy Nightclub,140 Sauchiehall Street,Glasgow,G2 3DH,-4.258023,55.865157
114726,The Shed,26 Langside Avenue,Glasgow,G41 2QS,-4.278364,55.830962
22218,The Sisters Kelvingrove,36 Kelvingrove Street,Glasgow,G3 7RZ,-4.283588,55.865844
9739,The Sisters Restaurant,1 Ashwood Gardens,Glasgow,G13 1NU,-4.325679,55.883894
507921,The Space,168 Allison Street,Glasgow,G42 8RR,-4.26311,55.836106
26306,The Spoon Cafe,46 Trongate,Glasgow,G1 5ES,-4.24454,55.857225
134214,The Stand Comedy Club,333 Woodlands Road,Glasgow,G3 6NG,-4.279043,55.872561
83819,The Station Diner,67 Carntynehall Road,Glasgow,G32 6AA,-4.179543,55.854475
124627,The Talbot Association,344 Paisley Road,Glasgow,G5 8RE,-4.277841,55.853961
101622,The Tea Garden,9 Gardner Street,Glasgow,G11 5NR,-4.306124,55.871239
460400,The Tramway,25 Albert Drive,Glasgow,G41 2PE,-4.267113,55.840678
315911,The Urban Food Theatre,89 Causewayside Street,Glasgow,G32 8LT,-4.16974,55.84257
31337,The Viper,3 Belmont Lane,Glasgow,G12 8EN,-4.282402,55.875869
10190,The Way To Go Cafe,17 Waddell Court,Glasgow,G5 0QA,-4.241955,55.849516
629290,The Wee Curry Shop,41 Byres Road,Glasgow,G11 5RG,-4.298699,55.871387
95734,The Welcome. Place Cafe,2494 Dumbarton Road,Glasgow,G13 4EJ,-4.382072,55.89085
556117,The West Diner (at West Of Scotland Cricket Club),44 Peel Street,Glasgow,G11 5LU,-4.310611,55.872233
90429,The Western Baths Club,12 Cranworth Street,Glasgow,G12 8BZ,-4.290285,55.876442
127765,The Western Club,32 Royal Exchange Square,Glasgow,G1 3AB,-4.252561,55.86052
128357,The Willow Tearoom,217 Sauchiehall Street,Glasgow,G2 3EX,-4.26132,55.864961
36305,The Yarn Cake Ltd,148 Queen Margaret Drive,Glasgow,G20 8NY,-4.283533,55.88098
448743,Theatre Royal,286 Hope Street,Glasgow,G2 3PP,-4.259844,55.861438
188094,Thomas Fortune Centre,195 Drumry Road East,Glasgow,G15 8NS,-4.37504,55.908467
19544,Thorntons,325 Provan Walk,Glasgow,G34 9DY,-4.138074,55.871218
48878,Tibo,443 Duke Street,Glasgow,G31 2LD,-4.221018,55.858883
30879,Tickled Trout,878 Boclair Road,Glasgow,G62 6EP,-4.286158,55.926417
31201,Tiffany's,33 Glassford Street,Glasgow,G1 1UG,-4.249347,55.858566
48120,Tiki Bar And Kitsch Inn,214 Bath Street,Glasgow,,-4.26368412,55.86469403
22038,Tinderbox,116 Ingram Street,Glasgow,G1 1EJ,-4.246591,55.859812
79744,Tinderbox,189 Byres Road,Glasgow,G12 8TN,-4.29507,55.874348
34619,Tinderbox,48 Buchanan Street,Glasgow,G1 3JN,-4.253456,55.859156
360852,Tinto Tapas Bar,138 Battlefield Road,Glasgow,G42 9JT,-4.265146,55.826083
103374,Titwood Bowling Club,77 Glencairn Drive,Glasgow,G41 4PN,-4.286549,55.837721
130305,Tivoli Restaurant,39 Stockwell Street,Glasgow,G1 4RZ,-4.249198,55.856816
85216,Tollcross Bowling Club,153 Causewayside Street,Glasgow,G32 8LP,-4.171721,55.838562
556109,Tollcross International Swimming Centre Cafe,360 Wellshot Road,Glasgow,G32 7QR,-4.177626,55.845333
133290,Tollcross Leisure Centre Cafe,360 Wellshot Road,Glasgow,G32 7QR,-4.177626,55.845333
35816,Tollcross Tea Room,933 Tollcross Road,Glasgow,G32 8UR,-4.175393,55.844249
31110,Toni Macaroni,10 Byres Road,Glasgow,G11 5JY,-4.298849,55.870674
200624,Tony Macaroni,17 John Street,Glasgow,,-4.24776116,55.86029304
562666,Tony Macaroni,133 West George Street,Glasgow,G2 2JJ,-4.257551,55.862244
480309,Tony Macaroni Too,142 Dumbarton Road,Glasgow,G11 6XE,-4.29999,55.870769
315937,Torres Restaurant,327 Sauchiehall Street,Glasgow,G2 3HW,-4.265169,55.865457
25649,Touch Base Cafe,43 Middlesex Street,Glasgow,G41 1EA,-4.283351,55.852277
562674,Townhead Village Hall,60 St Mungo Avenue,Glasgow,G4 0PL,-4.240224,55.865239
67437,Tradeston Ex-servicemen's Club,6 Beech Avenue,Glasgow,G41 5BY,-4.305644,55.847512
22925,Trans Euro Cafe,25 Parnie Street,Glasgow,G1 5RJ,-4.245404,55.85614
112826,Trattoria Gia,17 King Street,Glasgow,G1 5QZ,-4.246222,55.856745
95674,Tribeca,102 Dumbarton Road,Glasgow,G11 6NX,-4.297868,55.870297
125012,Tron Cafe/Bar,38 Parnie Street,Glasgow,G1 5LS,-4.246245,55.856592
48740,Tropeiro,363 Argyle Street,Glasgow,G2 8LT,-4.263572,55.85862
35252,Truly Scrumptious,120 Govan Road,Glasgow,G51 1PQ,-4.285473,55.856858
